,Unnamed: 0,city_codes,beds,baths,size,price
13846,13846,242,4,2.0,1378,559000
13847,13847,275,4,2.0,1969,595000
13848,13848,18,3,2.0,1296,599999
13849,13849,275,4,3.0,2076,570000
13850,13850,242,3,2.0,1463,549000
13851,13851,134,3,2.0,1497,575000
13852,13852,21,4,3.0,2118,599000
13853,13853,21,3,2.0,1639,559000
13854,13854,230,3,2.0,1408,579000
13855,13855,60,4,2.0,1592,550000
13856,13856,329,6,3.1,2453,549000
13857,13857,21,3,2.0,1840,549900
13858,13858,287,3,2.1,1584,589900
13859,13859,275,3,2.0,2021,575000
13860,13860,326,2,2.1,1341,575000
13861,13861,21,3,2.0,1572,555000
13862,13862,275,3,2.1,1889,549000
13863,13863,275,3,3.0,2250,598000
13864,13864,230,2,1.0,1177,595000
13865,13865,275,2,2.0,1573,545000
13866,13866,134,4,2.0,1920,549900
13867,13867,60,3,2.1,1330,569000
13868,13868,326,3,1.1,1040,595000
13869,13869,275,4,3.0,1806,570000
13870,13870,242,3,3.1,1983,599000
13871,13871,18,3,2.0,1446,545000
13872,13872,326,1,1.0,660,589000
13873,13873,21,4,3.0,2338,599000
13874,13874,60,3,2.0,2376,575500
13875,13875,275,5,4.0,2116,559000
13876,13876,230,3,1.0,950,569000
13877,13877,275,3,3.0,2356,599000
13878,13878,242,3,2.1,1867,588000
13879,13879,21,3,2.0,1666,559900
13880,13880,60,3,2.0,1305,585000
13881,13881,275,3,2.1,2052,585000
13882,13882,275,4,3.1,3984,579900
13883,13883,21,3,2.0,1532,598000
13884,13884,275,3,2.1,2203,575000
13885,13885,18,3,2.1,1759,599000
13886,13886,345,4,4.0,3494,575000
13887,13887,93,6,4.0,2732,549000
13888,13888,370,4,3.0,2373,597000
13889,13889,370,4,3.0,2373,597000
13890,13890,230,3,2.1,1260,595000
13891,13891,242,2,2.0,1429,625000
13892,13892,18,4,2.1,1594,595000
13893,13893,275,4,2.1,2375,619500
13894,13894,18,3,2.1,1760,599000
13895,13895,242,2,2.0,1584,621500
13896,13896,275,5,3.0,2916,619000
13897,13897,242,4,3.1,2000,625000
13898,13898,275,4,3.0,2168,619900
13899,13899,134,3,2.1,1461,650000
13900,13900,134,4,3.0,1450,599000
13901,13901,60,2,2.0,1843,639000
13902,13902,275,4,2.0,2470,629000
13903,13903,134,4,2.1,1750,649000
13904,13904,255,4,2.1,2066,629000
13905,13905,18,3,2.0,1593,639000
13906,13906,335,5,2.0,2396,654000
13907,13907,255,4,2.1,1984,619900
13908,13908,21,3,2.1,1872,630000
13909,13909,209,3,2.0,1505,622000
13910,13910,230,3,2.0,1402,649000
13911,13911,209,3,2.0,1439,639000
13912,13912,275,2,1.0,624,629000
13913,13913,230,3,2.0,1476,649000
13914,13914,326,2,2.0,1595,599900
13915,13915,326,2,1.0,805,634000
13916,13916,287,3,3.0,1288,598000
13917,13917,60,3,2.1,1445,639000
13918,13918,230,3,2.0,1320,645000
13919,13919,230,3,2.0,1203,615000
13920,13920,230,3,2.0,1736,630000
13921,13921,134,3,2.1,1678,624900
13922,13922,230,1,1.0,1200,595000
13923,13923,326,3,2.0,1150,599000
13924,13924,209,3,2.0,1364,629900
13925,13925,326,4,2.0,1670,649000
13926,13926,326,3,3.0,2099,625000
13927,13927,326,4,2.0,1385,654000
13928,13928,275,4,2.0,1969,595000
13929,13929,18,3,2.0,1296,599999
13930,13930,230,2,1.0,618,619000
13931,13931,329,4,2.1,1955,649000
13932,13932,21,4,3.0,2118,599000
13933,13933,275,3,2.0,1869,624000
13934,13934,60,2,1.1,1231,615000
13935,13935,60,3,2.1,1808,639000
13936,13936,242,3,3.1,2039,614000
13937,13937,275,3,3.0,2250,598000
13938,13938,134,2,1.0,965,650000
13939,13939,230,2,1.0,1177,595000
13940,13940,329,6,4.0,3030,650000
13941,13941,60,3,3.0,1791,635000
13942,13942,326,3,1.1,1040,595000
13943,13943,242,3,3.1,1983,599000
13944,13944,21,4,3.0,2338,599000
13945,13945,335,5,3.1,2521,620000
13946,13946,287,2,2.0,1188,649000
13947,13947,275,3,3.0,2356,599000
13948,13948,209,2,2.0,1962,639000
13949,13949,329,5,3.0,3186,610000
13950,13950,275,3,2.1,2803,644000
13951,13951,326,2,2.1,1906,650000
13952,13952,275,5,3.0,2456,629000
13953,13953,134,3,2.1,1431,619000
13954,13954,275,3,2.0,1832,615000
13955,13955,60,3,2.1,1664,629000
13956,13956,21,3,2.0,1532,598000
13957,13957,370,4,3.0,2373,610000
13958,13958,18,3,2.1,1759,599000
13959,13959,326,3,3.0,1843,639000
13960,13960,134,3,2.1,1805,649900
13961,13961,134,3,2.1,1754,629000
13962,13962,275,3,2.0,2092,649000
13963,13963,255,4,2.1,2042,627500
13964,13964,370,3,2.1,1890,625000
13965,13965,255,4,2.1,2042,627500
13966,13966,370,4,3.0,2373,597000
13967,13967,370,4,3.0,2373,597000
13968,13968,370,4,3.0,2373,613000
13969,13969,242,3,3.0,2325,695000
13970,13970,275,3,4.0,2111,687000
13971,13971,21,4,2.1,2617,665000
13972,13972,326,3,2.0,1168,699000
13973,13973,18,3,3.0,1506,688000
13974,13974,275,3,2.0,2050,689000
13975,13975,21,4,3.0,1947,665000
13976,13976,134,3,2.1,1461,650000
13977,13977,21,4,3.0,2700,690000
13978,13978,21,3,2.0,1752,668500
13979,13979,134,3,3.0,2505,699900
13980,13980,134,4,2.1,1750,649000
13981,13981,21,3,2.1,1998,695000
13982,13982,230,2,2.0,1300,685000
13983,13983,335,5,2.0,2396,654000
13984,13984,275,3,2.0,2378,664000
13985,13985,230,3,2.0,1402,649000
13986,13986,230,3,2.0,1476,649000
13987,13987,18,4,2.0,1711,692500
13988,13988,275,4,4.0,2393,679000
13989,13989,230,3,2.0,1320,645000
13990,13990,275,4,3.0,2518,659000
13991,13991,230,3,2.0,1316,675000
13992,13992,326,4,2.0,1615,675000
13993,13993,21,4,3.0,2475,689000
13994,13994,72,3,2.0,1309,699000
13995,13995,326,4,2.0,1670,649000
13996,13996,326,3,2.0,1792,679900
13997,13997,326,4,2.0,1385,654000
13998,13998,230,3,2.1,1300,689000
13999,13999,21,4,2.0,1752,687900
14000,14000,275,3,2.0,1945,699900
14001,14001,230,3,2.0,1340,689900
14002,14002,18,3,2.1,2671,699900
14003,14003,230,2,1.1,1000,675000
14004,14004,275,3,2.1,1644,699900
14005,14005,326,3,2.0,1792,701085
14006,14006,329,4,2.1,1955,649000
14007,14007,329,4,2.1,2390,674950
14008,14008,134,4,2.0,1584,699000
14009,14009,326,1,1.0,965,679900
14010,14010,329,3,2.0,1782,699500
14011,14011,134,2,1.0,965,650000
14012,14012,329,6,4.0,3030,650000
14013,14013,72,3,2.0,1137,695000
14014,14014,370,3,2.0,2000,699000
14015,14015,275,3,2.0,1939,664000
14016,14016,18,3,2.0,1509,658900
14017,14017,18,3,2.0,1733,660000
14018,14018,22,2,2.0,1400,679000
14019,14019,275,5,4.0,3719,699900
14020,14020,209,4,3.1,2376,685000
14021,14021,329,4,2.1,2192,698000
14022,14022,287,2,2.0,1188,649000
14023,14023,275,3,1.1,2172,669000
14024,14024,18,3,3.0,2096,675000
14025,14025,275,3,2.1,2544,695000
14026,14026,18,5,2.1,2518,659000
14027,14027,72,2,2.0,947,659500
14028,14028,326,2,2.1,1906,650000
14029,14029,230,3,2.1,1485,694990
14030,14030,18,3,2.0,1795,699900
14031,14031,134,3,2.1,1805,649900
14032,14032,275,3,2.0,2092,649000
14033,14033,93,3,2.0,1356,695000
14034,14034,21,3,2.1,2314,699900
14035,14035,242,4,3.0,2383,749000
14036,14036,242,3,3.0,2325,695000
14037,14037,370,3,2.0,1548,725000
14038,14038,18,3,2.0,2183,749000
14039,14039,230,3,2.0,1570,735000
14040,14040,326,3,2.0,1168,699000
14041,14041,326,4,2.0,1380,715000
14042,14042,242,2,2.0,1991,749000
14043,14043,230,3,3.0,1835,735900
14044,14044,21,3,2.0,2246,750000
14045,14045,287,3,2.0,1858,739000
14046,14046,134,3,3.0,2505,699900
14047,14047,21,3,2.1,1998,695000
14048,14048,242,5,3.0,3528,739000
14049,14049,230,3,2.1,1398,710000
14050,14050,21,4,3.0,2486,749000
14051,14051,21,4,3.0,2486,749000
14052,14052,230,3,2.1,1604,729950
14053,14053,370,3,2.1,1955,710000
14054,14054,326,3,2.1,1702,749900
14055,14055,60,3,1.1,1500,749000
14056,14056,287,2,1.0,671,749000
14057,14057,370,3,2.0,2350,749000
14058,14058,21,3,2.1,2440,749500
14059,14059,72,3,2.0,1309,699000
14060,14060,275,3,3.0,2316,749900
14061,14061,21,3,3.0,2600,750000
14062,14062,329,3,2.1,2865,720000
14063,14063,326,5,3.0,2005,730000
14064,14064,326,3,2.0,1440,750000
14065,14065,275,3,2.0,1945,699900
14066,14066,18,4,3.0,3034,749000
14067,14067,60,2,1.1,1599,745000
14068,14068,326,3,2.1,1778,729500
14069,14069,18,3,2.1,2671,699900
14070,14070,275,3,2.1,1644,699900
14071,14071,326,3,2.0,1792,701085
14072,14072,60,2,2.0,1100,725000
14073,14073,209,3,2.0,1755,725000
14074,14074,209,3,2.0,2082,729000
14075,14075,326,3,2.1,1865,734340
14076,14076,60,3,3.1,2146,749000
14077,14077,134,4,2.0,1584,699000
14078,14078,329,3,2.0,1782,699500
14079,14079,21,3,3.1,2242,729900
14080,14080,72,3,2.0,1137,695000
14081,14081,60,3,2.1,1984,748000
14082,14082,370,3,2.0,2000,699000
14083,14083,230,3,2.1,1450,721990
14084,14084,275,4,3.1,2903,729900
14085,14085,60,3,2.0,1323,725000
14086,14086,275,5,4.0,3719,699900
14087,14087,326,3,3.0,2099,739000
14088,14088,329,4,2.1,2192,698000
14089,14089,326,3,0.1,980,709900
14090,14090,72,3,2.0,1526,729000
14091,14091,326,2,1.0,1001,749000
14092,14092,242,3,2.1,1819,739000
14093,14093,18,3,2.0,1512,749900
14094,14094,275,3,2.1,2544,695000
14095,14095,60,3,2.0,1489,734000
14096,14096,18,3,1.0,1199,727000
14097,14097,230,3,2.1,1800,729990
14098,14098,60,3,3.0,1938,719000
14099,14099,18,3,2.0,1795,699900
14100,14100,329,4,2.1,2495,729000
14101,14101,242,2,1.0,1774,749000
14102,14102,230,3,2.1,1800,729540
14103,14103,93,3,2.0,1356,695000
14104,14104,18,4,2.1,1674,730000
14105,14105,21,3,2.1,2314,699900
14106,14106,345,4,2.1,2443,725000
14107,14107,230,4,2.0,1632,799000
14108,14108,242,4,3.0,2383,749000
14109,14109,275,5,4.1,3426,796000
14110,14110,275,2,2.0,1759,769000
14111,14111,18,3,2.0,2183,749000
14112,14112,329,4,3.0,3440,760000
14113,14113,21,4,3.0,2536,800000
14114,14114,242,4,3.1,3371,799000
14115,14115,242,4,2.1,2516,799000
14116,14116,60,3,4.0,1740,759000
14117,14117,21,3,2.0,2380,775000
14118,14118,275,4,3.0,2765,780000
14119,14119,242,2,2.0,1991,749000
14120,14120,18,3,2.0,1860,759900
14121,14121,60,3,2.1,2146,799000
14122,14122,326,3,2.1,1865,786870
14123,14123,21,3,2.0,2246,750000
14124,14124,21,4,3.0,2486,749000
14125,14125,21,4,3.0,2486,749000
14126,14126,18,3,2.1,2201,799999
14127,14127,242,2,2.0,2058,771000
14128,14128,326,3,2.1,1702,749900
14129,14129,60,3,1.1,1500,749000
14130,14130,72,2,2.0,1465,779500
14131,14131,287,2,1.0,671,749000
14132,14132,370,3,2.0,2350,749000
14133,14133,72,2,2.0,1350,775000
14134,14134,134,3,2.0,1695,799900
14135,14135,21,3,2.1,2440,749500
14136,14136,60,4,2.1,2317,759000
14137,14137,242,4,3.0,2716,799000
14138,14138,275,3,3.0,2316,749900
14139,14139,326,3,3.0,1965,780000
14140,14140,326,3,3.0,1965,790000
14141,14141,21,3,3.0,2600,750000
14142,14142,21,5,3.0,2700,765000
14143,14143,326,3,2.0,1440,750000
14144,14144,18,4,3.0,3034,749000
14145,14145,60,2,1.1,1599,745000
14146,14146,242,4,3.0,2300,799000
14147,14147,329,1,1.0,648,799000
14148,14148,326,3,2.1,1940,759730
14149,14149,326,3,2.1,1817,792640
14150,14150,370,3,2.0,1600,775000
14151,14151,242,5,3.1,2416,799900
14152,14152,21,4,2.1,2648,769000
14153,14153,21,5,5.0,3208,780000
14154,14154,60,3,3.1,2146,749000
14155,14155,21,5,4.1,4279,799900
14156,14156,326,3,2.1,1940,758060
14157,14157,242,2,2.0,2025,759000
14158,14158,60,4,4.0,2032,799000
14159,14159,60,3,2.1,1984,748000
14160,14160,60,3,2.0,1600,775000
14161,14161,287,3,2.1,2164,775000
14162,14162,242,2,2.0,1945,765000
14163,14163,18,4,2.1,3080,769000
14164,14164,275,5,2.1,3309,759000
14165,14165,275,4,3.1,3000,799900
14166,14166,326,2,1.0,1001,749000
14167,14167,370,4,2.1,2280,779000
14168,14168,18,3,2.0,1512,749900
14169,14169,242,2,2.0,1989,799000
14170,14170,275,5,3.1,2640,765000
14171,14171,21,3,2.0,2034,759000
14172,14172,287,4,2.1,2462,799000
14173,14173,21,3,3.0,3015,766500
14174,14174,242,2,2.0,1000,759000
14175,14175,242,2,1.0,1774,749000
14176,14176,275,3,2.1,2279,788500
14177,14177,275,4,2.0,1826,799000
14178,14178,60,4,4.1,2536,799000
14179,14179,230,3,2.1,1694,779500
14180,14180,134,5,4.1,2908,799000
14181,14181,18,3,2.0,1842,759900
14182,14182,275,4,3.0,2773,788900
14183,14183,18,2,2.0,1152,790000
14184,14184,329,3,2.0,1272,785000
14185,14185,370,3,2.1,2100,829000
14186,14186,230,4,2.0,1632,799000
14187,14187,242,3,3.0,2110,810000
14188,14188,242,3,2.1,3076,849900
14189,14189,275,5,4.1,3426,796000
14190,14190,287,3,2.0,2186,889000
14191,14191,326,5,2.1,1839,849000
14192,14192,21,4,3.0,2536,800000
14193,14193,242,4,3.1,3371,799000
14194,14194,242,4,2.1,2516,799000
14195,14195,230,4,2.1,2323,850000
14196,14196,230,4,3.0,1859,899000
14197,14197,60,3,2.1,2146,799000
14198,14198,326,4,2.0,1920,869900
14199,14199,230,4,3.0,1601,849000
14200,14200,60,3,2.1,1290,859000
14201,14201,21,4,3.0,2314,825000
14202,14202,209,3,2.1,2206,875000
14203,14203,326,3,1.0,1016,825000
14204,14204,287,3,3.0,2130,840000
14205,14205,326,3,2.1,2136,850000
14206,14206,230,3,3.0,1900,899500
14207,14207,230,4,2.1,2446,839000
14208,14208,242,4,3.0,2195,879000
14209,14209,18,3,2.1,2201,799999
14210,14210,18,3,2.0,2623,849900
14211,14211,60,3,2.0,1406,849000
14212,14212,134,3,2.0,1695,799900
14213,14213,326,3,2.1,1684,849900
14214,14214,21,5,3.0,2800,827500
14215,14215,21,3,2.0,2213,819000
14216,14216,242,4,3.0,2716,799000
14217,14217,287,2,2.1,1389,875000
14218,14218,370,3,2.1,2195,889000
14219,14219,287,4,3.0,2521,814500
14220,14220,287,2,2.0,1147,869900
14221,14221,21,4,2.1,2502,899000
14222,14222,287,3,2.0,1080,879000
14223,14223,134,3,2.0,2528,899000
14224,14224,326,3,2.1,2118,899000
14225,14225,242,2,2.1,2800,860000
14226,14226,242,4,3.0,2300,799000
14227,14227,242,3,2.0,2004,849999
14228,14228,329,1,1.0,648,799000
14229,14229,93,2,3.1,2475,875000
14230,14230,209,2,2.1,1515,815000
14231,14231,242,5,3.1,2416,799900
14232,14232,21,5,4.1,4279,799900
14233,14233,370,4,2.1,2810,849000
14234,14234,60,2,2.1,1529,825000
14235,14235,287,3,2.1,2000,888000
14236,14236,275,5,3.0,3143,869990
14237,14237,275,2,2.0,1152,819000
14238,14238,242,2,2.1,1682,875000
14239,14239,275,5,3.1,3540,899000
14240,14240,326,3,3.0,1625,807900
14241,14241,60,4,4.0,2032,799000
14242,14242,22,3,2.1,1830,899000
14243,14243,370,3,2.2,2504,879900
14244,14244,326,4,2.1,2688,895000
14245,14245,21,8,4.0,3354,849900
14246,14246,242,2,2.0,1370,889999
14247,14247,275,4,3.1,3000,799900
14248,14248,255,3,2.0,1848,879000
14249,14249,275,5,3.0,3013,885000
14250,14250,18,4,2.1,1440,845000
14251,14251,242,2,2.0,1400,840000
14252,14252,275,4,3.0,2238,862000
14253,14253,275,5,3.0,3595,889000
14254,14254,370,4,2.1,2375,835000
14255,14255,209,4,4.0,2719,860000
14256,14256,60,3,2.1,1620,839000
14257,14257,287,3,2.0,2186,889000
14258,14258,287,3,2.0,2186,889000
14259,14259,242,2,2.0,1989,799000
14260,14260,275,4,3.0,2229,844000
14261,14261,326,2,2.0,1144,849000
14262,14262,60,3,3.2,3107,845000
14263,14263,242,4,3.0,2488,875000
14264,14264,287,2,2.0,921,845000
14265,14265,287,4,2.1,2462,799000
14266,14266,255,3,2.1,2202,875000
14267,14267,242,2,2.0,1774,864999
14268,14268,21,3,2.1,2487,899000
14269,14269,21,3,2.1,2462,899000
14270,14270,21,3,2.1,2487,899000
14271,14271,242,4,3.0,3236,839000
14272,14272,326,3,2.0,1229,825000
14273,14273,275,4,2.0,1826,799000
14274,14274,60,4,4.1,2536,799000
14275,14275,18,4,3.0,2262,834900
14276,14276,18,4,3.0,2312,839900
14277,14277,329,2,2.0,1830,885000
14278,14278,72,4,3.0,2360,899000
14279,14279,134,5,4.1,2908,799000
14280,14280,329,4,2.1,2786,859000
14281,14281,326,4,3.0,2297,949900
14282,14282,370,3,2.0,2252,925000
14283,14283,21,3,5.0,2114,950000
14284,14284,230,4,3.0,1859,899000
14285,14285,60,3,2.1,2389,945000
14286,14286,18,4,2.1,2735,949000
14287,14287,93,3,2.1,1600,949999
14288,14288,242,3,3.0,2565,935000
14289,14289,242,2,2.0,1734,980000
14290,14290,60,2,3.0,2258,929000
14291,14291,326,5,3.0,3220,965000
14292,14292,326,4,2.1,2244,973000
14293,14293,230,3,3.0,1900,899500
14294,14294,209,3,2.1,3815,999000
14295,14295,275,3,2.0,2532,939000
14296,14296,60,3,3.0,3330,960000
14297,14297,209,4,2.1,2752,910800
14298,14298,326,3,2.0,1666,929900
14299,14299,242,2,2.1,2181,925000
14300,14300,18,3,2.0,2222,969000
14301,14301,18,3,3.0,1200,980000
14302,14302,329,5,5.1,4100,990000
14303,14303,275,3,2.1,2621,995000
14304,14304,18,4,2.0,2172,928500
14305,14305,21,4,2.1,2502,899000
14306,14306,134,3,2.0,2528,899000
14307,14307,326,3,2.1,2118,914000
14308,14308,326,3,2.1,2118,899000
14309,14309,209,2,2.0,1684,989000
14310,14310,242,3,2.1,2390,995000
14311,14311,275,7,5.0,5096,995000
14312,14312,242,3,2.1,3048,965000
14313,14313,18,3,2.1,2963,949000
14314,14314,60,3,2.1,1765,950000
14315,14315,287,2,2.1,1500,985000
14316,14316,60,3,3.1,1894,949000
14317,14317,242,2,2.1,2181,998000
14318,14318,18,4,2.1,2931,964500
14319,14319,21,5,3.1,3567,989000
14320,14320,287,4,2.1,1768,998500
14321,14321,326,4,3.0,2254,959000
14322,14322,370,3,2.1,1908,975000
14323,14323,18,3,3.0,2499,925000
14324,14324,326,2,3.0,1220,912000
14325,14325,275,5,3.1,3540,899000
14326,14326,72,3,2.0,1238,919000
14327,14327,22,3,2.1,1830,899000
14328,14328,230,5,3.0,2590,975000
14329,14329,326,4,2.1,2688,895000
14330,14330,275,6,4.0,2967,949000
14331,14331,242,2,2.0,1804,999999
14332,14332,242,2,2.1,2812,928000
14333,14333,72,4,3.0,2700,969000
14334,14334,326,2,2.0,2007,975000
14335,14335,242,2,2.1,2198,925000
14336,14336,326,2,1.0,900,949000
14337,14337,60,3,3.0,2179,948000
14338,14338,326,4,2.0,2696,999900
14339,14339,326,3,2.0,2368,995000
14340,14340,242,3,2.1,2557,999500
14341,14341,242,2,2.0,1894,934999
14342,14342,21,3,2.1,2487,899000
14343,14343,21,3,2.1,2462,899000
14344,14344,21,3,2.1,2487,899000
14345,14345,21,1,1.0,600,995000
14346,14346,275,3,2.0,2000,975000
14347,14347,275,3,2.1,2338,925000
14348,14348,72,4,3.0,2360,899000
14349,14349,275,5,4.0,4267,925000
14350,14350,332,2,1.0,1072,999000
14351,14351,332,3,3.0,2205,1095000
14352,14352,68,6,3.0,1595,1500000
14353,14353,203,3,2.0,1350,995000
14354,14354,332,3,2.0,1395,1395000
14355,14355,203,3,2.0,2100,1300000
14356,14356,336,3,3.0,6172,1299000
14357,14357,332,4,3.0,1800,1022000
14358,14358,224,2,2.1,3412,1350000
14359,14359,339,4,3.0,1861,1298800
14360,14360,95,1,1.0,636,1025000
14361,14361,336,4,3.0,4400,1099000
14362,14362,332,3,3.0,1636,1498000
14363,14363,236,3,3.0,2068,1250000
14364,14364,206,4,3.0,2844,995000
14365,14365,336,5,7.0,6682,1349900
14366,14366,203,3,3.0,2033,1395000
14367,14367,332,3,3.0,2192,1649000
14368,14368,68,6,3.0,1595,1500000
14369,14369,336,6,4.0,2800,1890000
14370,14370,332,3,2.1,2599,1795000
14371,14371,332,3,3.0,1636,1498000
14372,14372,339,4,2.0,2203,1750000
14373,14373,351,3,2.1,2951,1795000
14374,14374,336,3,2.0,1568,299000
14375,14375,336,3,2.1,1226,259000
14376,14376,203,3,2.0,1296,299000
14377,14377,336,3,2.1,1276,294900
14378,14378,203,3,2.0,1247,355000
14379,14379,336,3,2.0,1568,299000
14380,14380,203,3,2.0,1379,310000
14381,14381,203,4,2.0,1674,349900
14382,14382,336,3,1.0,1237,339999
14383,14383,336,2,2.0,960,340000
14384,14384,203,3,1.1,1080,332500
14385,14385,203,3,2.0,1440,315000
14386,14386,203,3,2.0,1296,299000
14387,14387,203,4,2.0,1220,324900
14388,14388,336,2,2.0,1142,369900
14389,14389,203,3,2.0,1247,355000
14390,14390,336,3,2.0,1294,369000
14391,14391,336,3,2.1,1503,385000
14392,14392,203,3,2.1,1612,380000
14393,14393,203,4,2.0,1674,349900
14394,14394,336,2,2.0,1142,384900
14395,14395,336,3,1.1,1050,359900
14396,14396,135,4,2.1,2496,359000
14397,14397,336,4,2.0,1288,426000
14398,14398,336,3,2.0,1606,420000
14399,14399,336,4,2.1,1668,429900
14400,14400,336,3,2.0,1669,419000
14401,14401,336,3,2.0,1414,438000
14402,14402,336,4,2.1,1969,448500
14403,14403,336,3,3.0,1605,407900
14404,14404,336,4,2.0,1450,439000
14405,14405,203,3,2.1,2175,448900
14406,14406,203,3,2.1,2175,445000
14407,14407,336,3,2.0,1218,409000
14408,14408,336,3,2.0,1662,439900
14409,14409,336,4,2.0,1710,454900
14410,14410,336,3,2.0,1215,449000
14411,14411,336,3,2.1,1715,437500
14412,14412,336,4,2.1,1805,499000
14413,14413,339,2,1.0,1302,470000
14414,14414,336,3,2.0,1395,459000
14415,14415,203,4,3.0,2313,460000
14416,14416,336,4,3.0,2039,459000
14417,14417,336,4,2.0,1667,474000
14418,14418,336,4,3.0,2350,487000
14419,14419,336,3,2.0,1902,459000
14420,14420,336,5,3.0,2130,479000
14421,14421,336,4,2.1,1969,448500
14422,14422,336,3,2.1,3004,489000
14423,14423,336,2,2.1,1884,499999
14424,14424,203,3,2.1,2175,448900
14425,14425,336,3,3.0,2540,480000
14426,14426,336,3,2.1,1834,489900
14427,14427,203,3,2.1,2175,445000
14428,14428,336,4,2.0,1710,454900
14429,14429,336,4,3.0,2277,489900
14430,14430,336,3,2.0,1215,449000
14431,14431,336,3,2.0,1970,460000
14432,14432,336,4,4.0,2126,505000
14433,14433,336,4,2.1,1805,499000
14434,14434,336,4,2.0,2216,549900
14435,14435,336,4,2.1,2157,535500
14436,14436,336,4,2.0,2361,529000
14437,14437,203,4,5.0,3052,549900
14438,14438,336,2,2.1,1884,499999
14439,14439,336,3,3.1,1979,549900
14440,14440,336,3,2.0,2010,545000
14441,14441,336,4,3.0,2422,543000
14442,14442,336,1,1.0,484,550000
14443,14443,336,5,2.1,2524,550000
14444,14444,336,4,4.0,2126,505000
14445,14445,336,4,2.0,2216,549900
14446,14446,336,3,2.1,2296,579000
14447,14447,203,3,2.0,2168,565000
14448,14448,336,3,2.1,2043,574000
14449,14449,336,3,2.0,2266,599000
14450,14450,203,4,5.0,3052,549900
14451,14451,203,3,2.0,2578,599000
14452,14452,336,3,3.1,1979,549900
14453,14453,336,3,2.0,2010,545000
14454,14454,336,1,1.0,484,550000
14455,14455,336,5,2.1,2524,550000
14456,14456,203,3,3.0,2327,559000
14457,14457,336,5,4.1,2412,614900
14458,14458,336,3,2.0,2266,599000
14459,14459,203,3,2.0,2578,599000
14460,14460,336,3,2.0,1776,615000
14461,14461,336,4,3.0,2569,619999
14462,14462,336,7,4.0,3800,634900
14463,14463,336,4,2.1,2413,668700
14464,14464,336,4,3.0,2611,669900
14465,14465,336,4,3.1,2707,685000
14466,14466,203,5,3.0,2576,659000
14467,14467,203,3,2.1,2828,699000
14468,14468,388,3,2.1,2508,670900
14469,14469,336,3,3.0,2138,659000
14470,14470,332,2,1.0,773,680000
14471,14471,336,3,2.1,2615,749000
14472,14472,336,3,2.1,2467,749000
14473,14473,50,4,2.1,1878,749900
14474,14474,68,3,2.1,1684,729990
14475,14475,203,3,2.1,2828,699000
14476,14476,206,5,3.1,2958,749000
14477,14477,336,3,2.1,2615,749000
14478,14478,336,3,2.1,2467,749000
14479,14479,50,4,2.1,1878,749900
14480,14480,203,4,3.1,3655,799500
14481,14481,206,5,3.1,2958,749000
14482,14482,203,5,3.1,4030,874900
14483,14483,336,3,3.0,3089,829000
14484,14484,336,5,4.1,4400,875000
14485,14485,203,4,3.1,3655,799500
14486,14486,336,4,3.0,3460,899000
14487,14487,336,4,3.0,2886,829000
14488,14488,128,4,2.0,1557,849000
14489,14489,336,3,2.1,2738,849000
14490,14490,336,6,2.1,3069,879000
14491,14491,339,4,2.0,2222,819000
14492,14492,339,3,3.0,1792,815000
14493,14493,332,2,1.0,1072,999000
14494,14494,128,4,2.1,1256,927000
14495,14495,203,3,2.0,1350,995000
14496,14496,332,2,1.0,1036,949000
14497,14497,336,4,3.0,3460,899000
14498,14498,206,4,3.0,2844,995000
14499,14499,401,4,2.1,2680,1299000
14500,14500,390,4,3.0,2067,1200000
14501,14501,59,3,2.1,3021,1099000
14502,14502,338,4,3.2,4675,1099999
14503,14503,390,3,3.0,2159,1100000
14504,14504,372,4,3.0,2465,995000
14505,14505,401,4,3.0,2300,1149000
14506,14506,238,4,4.0,3735,1275000
14507,14507,189,3,2.1,2222,1319000
14508,14508,238,5,4.1,3961,1399000
14509,14509,401,3,2.1,2196,1195000
14510,14510,59,3,3.0,1901,1365000
14511,14511,349,5,4.1,4279,1119900
14512,14512,401,4,3.0,2902,1199000
14513,14513,349,4,4.1,3973,1089900
14514,14514,401,2,2.0,1609,1125000
14515,14515,257,5,3.1,2978,1299000
14516,14516,390,4,3.1,3049,1395000
14517,14517,401,4,3.0,2396,1225000
14518,14518,352,4,3.0,2902,999999
14519,14519,390,5,4.0,2730,1375000
14520,14520,189,3,3.0,2782,1395000
14521,14521,352,5,4.1,4100,1275000
14522,14522,261,3,2.1,1800,1319000
14523,14523,349,5,4.0,3034,1095000
14524,14524,401,4,2.1,2246,1199000
14525,14525,238,5,4.1,3163,1149000
14526,14526,372,4,3.0,3243,1299000
14527,14527,349,4,4.0,3770,1199000
14528,14528,372,3,2.1,3237,1250000
14529,14529,261,3,2.0,1535,999000
14530,14530,59,4,2.1,3261,1095000
14531,14531,372,5,3.0,3667,1450000
14532,14532,261,3,3.0,2065,1095000
14533,14533,238,10,4.0,4000,1300000
14534,14534,349,4,4.1,3973,1000000
14535,14535,257,2,1.0,980,1325000
14536,14536,252,4,3.1,3048,1324999
14537,14537,372,4,3.0,2887,1275000
14538,14538,401,4,2.1,2340,1449900
14539,14539,401,4,2.1,2340,1299900
14540,14540,352,3,3.0,2381,1250000
14541,14541,401,4,3.0,3109,1450000
